image_path,name,kind,city,OSM,WikiData
data\EKB\Добровольцам-танкистам_51.jpg,Добровольцам-танкистам,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Екатеринбург,node/459436046,Q4343452
data\EKB\Добровольцам-танкистам_52.jpg,Добровольцам-танкистам,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Екатеринбург,node/459436046,Q4343452
data\EKB\Добровольцам-танкистам_55.jpg,Добровольцам-танкистам,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Екатеринбург,node/459436046,Q4343452
data\EKB\Добровольцам-танкистам_57.jpg,Добровольцам-танкистам,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Екатеринбург,node/459436046,Q4343452
data\EKB\Добровольцам-танкистам_7.jpg,Добровольцам-танкистам,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Екатеринбург,node/459436046,Q4343452
data\EKB\Добровольцам-танкистам_8.jpg,Добровольцам-танкистам,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Екатеринбург,node/459436046,Q4343452
data\EKB\Добровольцам-танкистам_9.jpg,Добровольцам-танкистам,"historic,monuments_and_memorials,burial_places,interesting_places,war_memorials,monuments",Екатеринбург,node/459436046,Q4343452
data\EKB\Дом Актёра_1.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_10.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_11.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_13.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_14.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_15.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_19.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_2.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_21.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_23.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_24.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_28.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_29.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_3.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_4.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_5.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_6.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_7.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Актёра_9.jpg,Дом Актёра,"architecture,historic_architecture,theatres_and_entertainments,cultural,interesting_places,manor_houses,other_theatres",Екатеринбург,way/52170640,Q4165449
data\EKB\Дом Артистов_13.jpg,Дом Артистов,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,,Q19615085
data\EKB\Дом Артистов_14.jpg,Дом Артистов,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,,Q19615085
data\EKB\Дом Артистов_15.jpg,Дом Артистов,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,,Q19615085
data\EKB\Дом Артистов_16.jpg,Дом Артистов,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,,Q19615085
data\EKB\Дом Артистов_2.jpg,Дом Артистов,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,,Q19615085
data\EKB\Дом Артистов_21.jpg,Дом Артистов,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,,Q19615085
data\EKB\Дом Артистов_24.jpg,Дом Артистов,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Екатеринбург,,Q19615085
